DATE,Temperature,Salinity,Oxygen,Turbidity,AirTemp,WindSpeed
6/19/2003,20.1375,27.6312,4.8521,0,17.8125,1.1021
6/20/2003,20.8083,28.4625,7.7604,0.4103,17.15,1.4896
6/21/2003,21.1149,29.1277,6.5979,0.2766,14.717,1.2468
6/22/2003,19.6688,29.8479,3.7417,0.9149,13.5896,1.1812
6/23/2003,19.0271,29.6,4.9354,0.25,14.8417,1.0083
6/24/2003,19.5489,28.5298,9.1021,0.1064,13.9312,0.6813
6/25/2003,21.1022,28.3911,10.7244,0,                    ,                    
6/26/2003,22.5383,28.2489,8.7468,0.0426,                    ,                    
6/27/2003,23.6022,27.7089,8.02,0.1111,24.3625,1.1812
6/28/2003,24.6,27.9111,7.6933,0.4,22.7422,1.4578
6/29/2003,24.4222,26.1267,7.3356,0.4667,20.9022,0.9333
6/30/2003,24.5356,25.5111,6.3422,0.3409,21.8378,1.8311
7/1/2003,25.475,27.7818,6.9364,0.2791,21.5864,0.9364
7/2/2003,25.7667,27.3378,7.8889,0.1556,22.4089,0.9311
7/3/2003,25.5239,25.7391,5.8478,2.0444,21.1804,1.3217
7/4/2003,25.1489,25.5404,3.3745,6.7447,21.7638,1.2447
7/5/2003,25.2021,23.9787,3.4894,2.75,23.3426,1.3234
7/6/2003,26.2404,25.8064,2.8319,2.6389,25.4319,0.7745
7/7/2003,26.6063,27.5438,2.0521,2,24.4458,0.9062
7/8/2003,26.9171,27.5634,1.9472,2.2368,24.5634,1.4049
7/9/2003,26.8417,28.8708,0.4773,2.4375,21.9313,0.9688
7/10/2003,25.5729,28.825,0.7083,2.875,20.0938,1.6271
7/11/2003,24.7362,28.3851,1.087,3.1702,20.2149,1.5702
7/12/2003,24.22,27.4725,2.7487,3.575,21.82,1.7875
7/13/2003,24.7641,24.5154,6.1205,3.4359,22.5564,1.4821
7/14/2003,24.666,27.966,1.1617,3.6809,20.3128,0.7021
7/15/2003,24.4073,28.5805,2.5488,5.6098,20.8317,1.039
7/16/2003,24.3778,25.2378,5.1267,4.7778,21.8533,1.5733
7/17/2003,25.1234,26.0617,5.4574,4.383,23.0319,1.1979
7/18/2003,25.7681,26.1213,4.2894,4.2766,23.1043,1.1915
7/19/2003,26.2319,25.2936,3.1064,3.8298,22.683,1.183
7/20/2003,27.063,25.6913,2.8217,3.4348,22.3022,1.1696
7/21/2003,26.9209,24.486,3.0279,3.7674,23.3023,1.7651
7/22/2003,26.0104,22.9604,0.6604,4.3333,24.4217,2.4522
7/23/2003,24.6955,19.3659,0.9477,5.7045,24.6837,2.6488
7/24/2003,24.4089,17.5089,2.8689,6.0667,23.8356,2.4705
7/25/2003,25,21.8415,2.1829,6.7805,23.1122,1.839
7/26/2003,25.8395,22.6535,4.6279,5,23.2346,1.05
7/27/2003,26.0256,20.6,3.4047,5.093,                    ,                    
7/28/2003,26.3872,23.8085,3.4085,5.0851,                    ,                    
7/29/2003,26.08,26.2089,2.2422,4.5778,20.5471,0.6294
7/30/2003,25.7366,26.378,4.1951,4.9512,20.3585,0.939
7/31/2003,25.8581,26.5884,5.9721,5.5116,20.0302,1.7698
8/1/2003,25.3,26.2935,2.6891,4.913,22.4826,1.5413
8/2/2003,24.525,24.0958,2.2042,6.9375,24.4375,1.575
8/3/2003,24.8239,23.3739,1.8761,8.3696,24.9587,1.537
8/4/2003,25.3917,23.6167,1.0958,6.8125,24.9479,1.8625
8/5/2003,25.1523,21.8705,0.7955,6.7727,24.1523,1.8795
8/6/2003,25.2714,23.0143,2.2905,6.0238,24.7976,1.6095
8/7/2003,25.5674,24.5522,1.9348,5.1522,24.2587,0.9
8/8/2003,25.0386,21.2545,2.3068,5.7045,25.1455,1.6273
8/9/2003,25.4283,23.0717,1.6848,5.5217,24.4783,1.1652
8/10/2003,25.0186,17.907,5.3535,5.1628,25.993,1.9907
8/11/2003,25.9,23.3975,2.99,5.275,24.62,1.2175
8/12/2003,26.114,24.6442,4.2372,4.8372,25.6488,0.8674
8/13/2003,26.1364,24.8818,2.8932,6.3182,24.2932,1.3568
8/14/2003,26.2791,26.7209,4.1558,5.4186,25.7884,1.1721
8/15/2003,26.7366,26.8951,5.0927,4.3659,23.9366,0.9415
8/16/2003,26.913,25.2957,4.5913,5.2609,25.05,1.7391
8/17/2003,26.8761,27.0826,2.0696,3.2826,20.4826,0.9087
8/18/2003,25.7617,28.2915,1.266,4.1702,21.2255,0.8894
8/19/2003,25.6674,26.9522,3.6696,3.2609,22.6957,1.6
8/20/2003,26.2106,26.3638,3.4213,3.1702,24.3702,0.966
8/21/2003,26.7444,27.0111,3.3244,3.4444,24.7178,0.8911
8/22/2003,26.7864,25.1364,2.8455,6.2093,24.5614,1.7614
8/23/2003,27.1313,26.7937,2.1596,7.125,23.8208,2.3521
8/24/2003,26.7917,28.0458,2.7042,5.4167,18.65,1.9063
8/25/2003,25.4304,28.113,2.7,3.9565,20.5217,1.4413
8/26/2003,25.2521,28.2854,3.4729,4.7083,22.5146,1.4729
8/27/2003,25.06,27.9133,2.7333,4.7,23.8667,1.58
8/28/2003,25.3722,27.5833,4.0389,4.1111,20.7389,1.0389
8/29/2003,25.125,24.7313,6.275,4.75,22.8125,1.7938
8/30/2003,24.663,24.9889,3.2259,4.2593,24.0593,1.9037
8/31/2003,24.6467,26.4045,4.0089,4.3333,17.7956,1.3778
9/1/2003,23.6133,26.4444,3.2222,4.4318,17.7222,0.9111
9/2/2003,22.3792,27.7312,2.3292,3.0625,15.9833,1.1333
9/3/2003,21.3787,28.0915,4.6915,3.6304,18.0234,1.6191
9/4/2003,21.4106,26.2213,4.1489,3.9565,21.3234,1.5596
9/5/2003,21.7,26.9425,4.1404,2.5106,20.3872,0.7447
9/6/2003,22.4532,26.966,6.1404,3,19.2106,1.0255
9/7/2003,23.3766,26.6064,7.5936,2.8222,19.4574,0.9574
9/8/2003,23.4426,28.4468,5.4915,2.4681,18.1745,1.3298
9/9/2003,22.9,29.2333,6.675,3.3333,15.1687,1.3208
9/10/2003,22.2617,28.9468,7.0319,3.3404,14.5936,1.0128
9/11/2003,22.2521,29.1771,7.6646,2.5,18.1417,1.4271
9/12/2003,22.3404,29.3532,8.1468,2.617,16.6362,1.5255
9/13/2003,22.1354,28.8729,7.5896,2.125,20.0958,2.5458
9/14/2003,22.0739,27.9891,6.8435,3.0652,21.987,1.0043
9/15/2003,22.6111,27.5667,5.6933,2.5556,21.5933,1.2689
9/16/2003,22.6271,27.0813,3.5125,2.8125,22.0333,1.1687
9/17/2003,23.1745,27.9702,6.0468,2.617,19.5468,1.0468
9/18/2003,23.0787,29.2596,6.2085,2.7447,20.2936,2.3255
9/19/2003,22.1104,29.1854,3.3771,2.2917,21.2042,2.9083
9/20/2003,22.2083,27.7688,4.3875,2.7708,21.9167,1.2354
9/21/2003,23.2396,28.5312,5.3833,3.125,18.8062,1.5646
9/22/2003,23.3468,29.3532,4.9745,2.4,18.3213,0.8745
9/23/2003,22.8917,27.8917,5.5125,2.3333,20.1188,2.1021
9/24/2003,22.6187,28.2875,4.9625,2.1042,18.1813,1.4187
9/25/2003,22.2341,26.4023,6.025,2.2955,20.15,1.7114
9/26/2003,21.8417,27.0062,6.8354,2.5625,19.7646,0.6229
9/27/2003,22.1979,27.1271,7.3458,2.4681,20.6938,1.4917
9/28/2003,22.6354,27.8708,5.8333,2.1667,20.5417,1.1917
9/29/2003,22.55,27.5979,5.2625,2.2979,18.0708,1.5
9/30/2003,22.3729,27.3792,6.5667,2.5833,13.6937,1.2208
10/1/2003,21.3937,27.8042,5.7479,2.7234,13.8417,0.7792
10/2/2003,20.3979,27.9271,5.5312,3.8298,12.5083,1.55
10/3/2003,19.6146,27.4521,7.3292,2.6809,9.8458,2.1667
10/4/2003,17.7062,25.4792,7.6354,3.0417,16.2062,2.5542
10/5/2003,17.2341,26.9894,7.7191,2.3696,10.9426,1.2574
10/6/2003,17.2188,28.3146,7.8521,2.2979,8.5771,1.3458
10/7/2003,17.1833,28.0292,8.4062,2.5833,10.7479,1.6708
10/8/2003,17.2042,25.9583,9.2625,2.0417,17.1896,1.8271
10/9/2003,17.5813,27.1542,8.7583,1.5625,17.8,0.9354
10/10/2003,18.0479,28.4083,7.9333,1.9583,15.1979,1.1313
10/11/2003,17.8083,28.4604,7.6438,1.8125,15,1.9271
10/12/2003,17.1917,29.4875,5.4146,1.1875,16.0667,1.7062
10/13/2003,17.2979,29.0583,6.15,1.6042,15.6208,2.2104
10/14/2003,17.8688,28.9688,8.0458,1.6042,13.6104,2.0792
10/15/2003,17.2708,25.1083,7.5187,1.5833,16.2583,3.7188
10/16/2003,16.2229,24.5333,6.875,1.8333,13.025,2.5063
10/17/2003,15.9583,27.9375,8.1292,1.5833,10.0083,0.6646
10/18/2003,15.4167,28.4604,7.7917,1.125,7.8375,1.2312
10/19/2003,14.8917,29.3854,6.5104,1.125,4.7146,1.2146
10/20/2003,14.5271,28.7875,7.0708,1.375,7.4104,1.5125
10/21/2003,14.425,25.9771,8.6146,3.1458,16.4354,3.0854
10/22/2003,14.3271,29.3437,6.4021,3.125,7.9896,1.6562
10/23/2003,13.4875,30.125,5.9375,1.125,4.2,2.9146
10/24/2003,13.0896,29.6917,7.2521,1.125,4.1417,1.9896
10/25/2003,12.525,28.2521,8.9062,1.3333,7.9875,1.4896
10/26/2003,12.0479,25.4375,7.9417,1.1042,15.4313,1.9354
10/27/2003,12.5771,25.8229,7.15,0.9583,15.8125,1.9771
10/28/2003,13.4917,27.9875,7.4438,0.9792,12.4417,1.1458
10/29/2003,14.0896,27.1938,7.6979,1.1042,15.1875,2.2437
10/30/2003,14.4146,27.15,7.3812,1.2083,11.0479,1.8688
10/31/2003,14.5792,26.7771,9.1583,1.125,11.9437,1.2521
11/1/2003,14.8208,25.9854,9.6792,1.8958,15.6,1.5333
11/2/2003,15.15,27.975,9.2083,1.2083,15.052,0.88
11/3/2003,15.7354,27.3854,9.5979,1.4583,                    ,                    
11/4/2003,15.6875,29.1625,7.4,1.0208,                    ,                    
11/5/2003,14.5292,28.6833,6.2958,1.1667,                    ,                    
11/6/2003,14.3542,28.5063,6.2375,1.4375,                    ,                    
11/7/2003,14.5146,28.8438,7.9333,1.25,                    ,                    
11/8/2003,14.6208,28.9417,9.0583,1.25,                    ,                    
11/9/2003,13.1313,28.7188,9.0771,1.1042,                    ,                    
11/10/2003,11.575,28.6396,10.0938,1.0417,                    ,                    
11/11/2003,10.5458,29.3312,9.9375,1,                    ,                    
11/12/2003,10.0479,29.2333,9.0146,1,                    ,                    
11/13/2003,10.3542,25.9062,8.3479,1.3125,                    ,                    
11/14/2003,9.575,21.5875,8.7271,2.9375,                    ,                    
11/15/2003,8.4688,27.7313,10.2208,1.6667,                    ,                    
11/16/2003,6.7271,29.1917,10.6542,1.0833,5.8294,1.2706
11/17/2003,6.7437,29.6208,10.4917,1.0625,6.4354,0.5354
11/18/2003,7.4083,29.4937,9.9812,1.0625,6.7833,1.7625
11/19/2003,8.3771,28.85,10.8333,1,11.4292,2.6729
11/20/2003,8.8708,28.6479,9.8396,1,10.3958,3.7208
11/21/2003,9.4604,28.9729,8.8271,1.0833,7.6875,3.2688
11/22/2003,9.55,28.4104,9.1292,1.1667,8.2438,2.1042
11/23/2003,9.4458,28.9604,9.7229,1.2917,6.0688,1.4104
11/24/2003,9.2479,29.0021,9.7438,1.0625,6.5854,1.3646
11/25/2003,9.2396,28.5646,9.6771,1.0208,6.1937,2.4062
11/26/2003,9.4,28.3292,10.2125,1,4.9542,1.325
11/27/2003,9.1188,28.5625,10.3729,0.9792,8.1875,0.8937
11/28/2003,9.2625,27.7771,9.5917,1.0417,11.0167,1.8292
11/29/2003,9.8271,22.0396,9.1458,1.75,8.6979,5.15
11/30/2003,7.9833,19.075,9.5229,2.0213,6.3583,2.7396
12/1/2003,8.0938,26.9583,10.5229,1.4583,8.1787,3.7106
12/2/2003,7.9479,27.1062,11.125,1.6667,1.7111,4.15
12/3/2003,5.2875,28.525,11.0146,1.6875,                    ,                    
12/4/2003,4.3958,29.3562,11.925,1.6667,                    ,                    
12/5/2003,4.0708,29.525,12.3312,1.5208,                    ,                    
12/6/2003,2.6063,30.0063,10.9146,1.1042,                    ,                    
12/7/2003,2.5167,28.5333,11.2417,1.8125,                    ,                    
12/8/2003,2.4812,29.1354,11.4667,1.8542,                    ,                    
12/9/2003,2.6833,28.8125,12.1479,1.7708,                    ,                    
12/10/2003,2.8292,28.9146,12.475,1.4792,                    ,                    
12/11/2003,3.2875,28.4833,11.8521,1.1667,                    ,                    
12/12/2003,4.1688,27.3167,10.5333,1.1875,                    ,                    
12/13/2003,4.8646,27.3354,11.6688,1.1667,                    ,                    
12/14/2003,4.425,27.6354,11.4646,1.1875,                    ,                    
12/15/2003,3.1542,28.5833,10.55,1.1875,                    ,                    
12/16/2003,3.6979,26.4187,10.6542,1.8542,                    ,                    
12/17/2003,3.6187,26.6583,12.0604,1.9583,                    ,                    
12/18/2003,4.9521,22.3042,11.8896,2.1875,                    ,                    
12/19/2003,4.2021,26.4187,11.9854,2.0417,                    ,                    
12/20/2003,3.9271,28.5542,12.1021,1.9583,                    ,                    
12/21/2003,4.2812,27.8292,12.3625,2.0833,                    ,                    
12/22/2003,4.3104,25.7646,12.1625,1.7708,                    ,                    
12/23/2003,4.1771,28.3771,12.4208,1.7708,8.8667,1.8857
12/24/2003,4.7083,27.4271,12.1854,1.8542,8.9167,2.4813
12/25/2003,5.4458,27.4229,11.3438,1.4792,7.1958,2.0187
12/26/2003,5.7833,23.0292,10.9958,1.7083,2.9208,3.3833
12/27/2003,5.0479,27.9375,11.6271,2.6458,3.1479,1.8917
12/28/2003,4.7043,28.5617,11.9851,2.0638,3.1723,1.5149
12/29/2003,5.1271,28.4646,12.5792,1.6667,6.7104,1.9063
12/30/2003,5.7354,25.7167,12.6312,1.25,8.9333,3.2187
12/31/2003,5.9542,26.3833,11.7833,1.4375,5.3833,2.9979
1/1/2004,6.1292,26.3125,12.3063,1.5833,4.6604,3.1729
1/2/2004,5.2375,27.7167,11.4458,1.3125,-0.9667,0.4857
1/3/2004,4.7687,27.9667,10.5021,1.1458,                    ,                    
1/4/2004,4.9646,28.575,10.4458,1.125,                    ,                    
1/5/2004,5.2354,28.7229,9.925,1.625,                    ,                    
1/6/2004,5.3146,28.1729,10.2854,1.0833,                    ,                    
1/7/2004,5.1958,26.6937,11.3646,1.5625,                    ,                    
1/8/2004,4.2521,24.5229,11.3854,3.7083,                    ,                    
1/9/2004,1.5125,26.7583,11.7771,3.1875,                    ,                    
1/10/2004,0.7479,26.3917,11.4708,2.4375,                    ,                    
1/11/2004,0.5667,26.6542,11.7333,1.9787,                    ,                    
1/12/2004,0.2896,27.9292,11.4646,1.8542,                    ,                    
1/13/2004,0.5149,28.0021,12.0574,1.9362,-0.5356,3.1043
1/14/2004,1.1354,25.4354,12.7125,2.4375,                    ,3.5021
1/15/2004,0.8312,25.9813,13.1833,2.3958,                    ,3.8604
1/16/2004,0.4458,25.7167,12.5521,2.7917,                    ,5.2604
1/17/2004,0.4187,25.6104,12.8437,2.5417,-0.7161,3.8813
1/18/2004,-0.3854,29.825,13.4354,2.1042,0.6146,1.4438
1/19/2004,0.1604,28.475,13.0354,2.2708,-4.6766,3.8313
1/20/2004,0.7104,24.3896,12.9417,3.3333,-5.6774,4.3354
1/21/2004,0.2313,26.4354,13.15,2.5625,-4.9857,1.6854
1/22/2004,-0.2042,29.0292,13.4354,2.3333,0.0447,1.9938
1/23/2004,0.1687,28.0833,13.0896,2.3125,-6.6333,4.6562
1/24/2004,0.3437,27.2812,13.4792,2.3958,-7.2444,3.5896
1/25/2004,0.5708,24.4104,13.1937,2.8333,                    ,3.4062
1/26/2004,0.6542,25.5312,13.7188,2.1875,-6.8042,2.3979
1/27/2004,0.2979,28.1896,14.3583,1.9792,-4.2458,1.3958
1/28/2004,-0.1854,29.7229,13.7396,1.9792,-3.7812,2.825
1/29/2004,0.7021,25.1146,12.1958,2.7083,-4.5708,4.5979
1/30/2004,0.6271,26.2021,11.7917,2.8125,-5.7424,3.4125
1/31/2004,0.1792,28.8979,12.5312,2.1667,-5.5064,3.5729
2/1/2004,0.4667,28.1,12.6625,2.2708,-3.4914,2.5562
2/2/2004,0.35,28.9021,13.25,2.1458,-1.7271,1.4646
2/3/2004,0.5708,28.1417,13.0292,20.2292,0.1562,2.2417
2/4/2004,0.7146,27.7812,13.2125,1.9792,3.4,2.8938
2/5/2004,2.2083,20.9896,12.7771,4.9375,-0.5292,2.5625
2/6/2004,1.5,24.8521,12.9062,3.3542,0.55,1.5646
2/7/2004,0.4417,28.1792,11.7479,1.9375,2.2958,2.1271
2/8/2004,1.3771,23.4688,12.1563,4.5,-4.0833,4.7229
2/9/2004,1.625,23.4833,12.9208,3.6875,1.4583,3.0417
2/10/2004,1.2313,27.0792,13.4104,1.7083,4.0083,1.8812
2/11/2004,1.6896,26.9979,13.4854,1.7917,1.2458,3.3688
2/12/2004,2.0375,27.0479,13.4708,1.7292,-1.9875,1.6167
2/13/2004,2.1729,27.1896,13.6125,1.3125,2.4854,2.3708
2/14/2004,2.9,25.7063,13.6271,1.4583,2.5646,2.3333
2/15/2004,2.7875,27.8583,13.1604,1.3333,-3.9703,1.95
2/16/2004,2.6958,27.0042,12.5958,1.6042,-3.5742,1.9417
2/17/2004,2.7396,25.9271,12.5708,1.9375,-2.3429,1.5312
2/18/2004,1.6,27.3625,12,1.4583,-0.5729,2.6208
2/19/2004,0.8447,28.4979,12.1234,1.6383,0.0957,4.2787
2/20/2004,1.5875,28.7896,13.4729,2,-0.0063,1.6979
2/21/2004,1.4938,29.2125,13.1625,2.0208,3.5833,2.3875
2/22/2004,1.5532,29.6128,12.8043,1.9787,3.4213,3.4128
2/23/2004,2.6106,28.934,13.6915,1.9149,0.0894,1.7723
2/24/2004,2.9687,28.6625,13.7812,1.8125,-1.0188,1.1833
2/25/2004,3.1896,28.8417,14.0896,1.875,0.1313,2.15
2/26/2004,3.9042,28.4979,14.2125,1.6042,0.0792,1.8208
2/27/2004,4.6104,28.2542,14.3771,1.7083,0.5625,1.9958
2/28/2004,4.8625,28.4729,14.1313,1.5833,2.5333,1.7625
2/29/2004,5.4688,28.4667,14.0833,1.9167,4.3688,1.5229
3/1/2004,5.9542,29.3229,14.2958,1.6875,5.8375,1.4667
3/2/2004,6.65,26.9646,13.625,1.9167,5.2896,2.1292
3/3/2004,6.5896,28.5708,13.7125,2.2333,8.8062,2.875
3/4/2004,6.8917,28.5146,13.2771,1.5,4.375,1.0687
3/5/2004,6.6729,28.4583,12.1188,1,3.7542,1.4875
3/6/2004,6.6188,26.8479,10.1958,0.3333,7.9583,3.0479
3/7/2004,6.275,27.3208,10.5271,1.25,3.9708,2.6854
3/8/2004,5.55,28.3125,10.8417,1,0.4354,2.2938
3/9/2004,4.4563,28.9208,10.7354,0.5,-0.5208,1.1417
3/10/2004,4.6125,28.45,12.1812,0.25,0.775,2.1354
3/11/2004,3.8083,26.6146,10.9125,1.1538,1.8333,3.7771
3/12/2004,4.1333,27.7521,10.9917,0.3077,3.5625,3.2917
3/13/2004,5.4891,28.0696,13.65,2.8056,1.913,4.0696
3/14/2004,6.3976,26.6691,13.6429,2.9143,-0.0381,1.7048
3/15/2004,7.122,22.6902,13.4098,5.2162,6.722,2.3561
3/16/2004,6.4062,28.9021,11.3979,1,0.3312,2.0375
3/17/2004,3.4646,29.575,9.5708,1.1429,-0.9271,2.4958
3/18/2004,3.0489,30.034,11.4064,4.6389,-0.7894,1.3596
3/19/2004,3.4187,29.7375,13.1458,6.5,-1.0625,2.5625
3/20/2004,3.9787,27.9128,15.934,8.1702,0.6043,2.0851
3/21/2004,4.2771,28.8583,14.4521,8.375,5.1021,2.7438
3/22/2004,4.9854,29.3604,14.8938,6.5625,-1.5854,3.2875
3/23/2004,6.4128,25.5085,16.166,7.5106,-1.2326,2.3362
3/24/2004,6.275,27.0833,16.1167,7.4583,4.3938,1.8708
3/25/2004,6.8083,26.4792,15.9479,6.4792,6.1792,1.7937
3/26/2004,7.7915,22.4,14.9957,6.9362,7.566,1.834
3/27/2004,7.8833,26.9333,14.1125,4.6667,8.3688,1.8
3/28/2004,7.2938,26.0875,9.5521,7.125,3.6146,3.0583
3/29/2004,6.3646,29.4687,11.9854,6.125,2.7604,1.9062
3/30/2004,7.1208,29.3687,13.0937,6.4375,3.4354,1.8
3/31/2004,6.9812,29.6042,12.1917,5.1042,5.7396,2.85
4/1/2004,6.5167,29.6146,10.5687,5.0417,6.9208,3.8146
4/2/2004,6.5745,29.0872,10.2043,4.9574,5.9191,2.0362
4/3/2004,6.7604,29.4146,10.0458,5,3.6854,2.4
4/4/2004,6.3833,29.6604,9.9104,6.2708,5.2646,1.3583
4/5/2004,6.8812,29.7771,12.6667,5,2.8604,4.4396
4/6/2004,7.2064,29.3766,15.1213,6.1915,3.9043,3.4021
4/7/2004,7.4932,29.075,14.0841,6.0227,5.525,1.7932
4/8/2004,7.8617,29.4277,14.7957,7.2766,5.8021,1.8064
4/9/2004,8.6867,29.2644,15.0778,6.2889,8.7244,1.4667
4/10/2004,10.5917,27.4438,15.4542,7.4375,7.4771,2.2375
4/11/2004,10.587,28.8717,12.3435,6.3478,6.4804,0.9326
4/12/2004,10.117,29.1213,13.3,6.1702,7.1851,1.7596
4/13/2004,10.0894,28.8681,9.334,5.5957,8.7787,2.7468
4/14/2004,10.5404,26.4872,8.683,5.8936,11.9723,2.3617
4/15/2004,10.6083,26.4375,9.1125,6.6458,7.5521,3.5146
4/16/2004,9.7413,29.237,10.4913,5.8261,6.2935,3.1543
4/17/2004,11.0844,27.0733,14.1822,5.4444,8.1556,1.8311
4/18/2004,11.7792,27.6771,14.6646,4.7083,11.075,2.2333
4/19/2004,12.9065,23.8065,15.9304,5.6087,10.0848,2.8804
4/20/2004,13.7404,26.6702,12.0787,3.4894,13.1915,1.9404
4/21/2004,14.2152,27.6717,9.7326,3.8043,8.4065,1.8522
4/22/2004,14.4178,25.0111,10.8467,4.0222,11.8178,2.3089
4/23/2004,14.1085,28.017,8.1745,3.0426,8.7809,2.0596
4/24/2004,13.6894,27.6192,8.4936,3.766,10.7191,1.9468
4/25/2004,14.7109,27.2326,8.5957,2.6957,6.3478,2.3478
4/26/2004,14.0979,25.8128,6.4064,3.234,9.2681,2.2702
4/27/2004,12.275,28.6146,5.8604,1.4792,10.7354,1.3188
4/28/2004,12.766,28.234,8.2596,1.8936,9.3375,2.5604
4/29/2004,14.4646,25.1813,9.3833,2.4468,10.6938,2.6833
4/30/2004,15.5333,20.7583,8.7375,2.5625,12.0792,2.6792
5/1/2004,16.3565,22.8826,7.6522,1.9348,14.35,2.5783
5/2/2004,16.6426,25.3894,8.3808,1.5319,15.283,2.4064
5/3/2004,16.3604,21.1104,6.7542,1.9792,14.1317,2.1878
5/4/2004,16.3087,26.0478,6.8022,1.9348,11.3065,3.187
5/5/2004,16.4792,25.6979,9.7667,1.375,11.2687,1.9187
5/6/2004,16.4574,26.7404,9.5383,1.3191,13.166,1.5489
5/7/2004,16.9813,23.4062,11.2854,2.0417,15.1729,2.1792
5/8/2004,17.6146,25.2542,9.675,2.2917,10.0563,2.0458
5/9/2004,15.934,24.617,8.5787,2.3191,10.2043,1.2277
5/10/2004,15.5396,26.9708,8.2042,3.1702,12.2188,1.425
5/11/2004,17.3,25.9521,10.5458,2.7021,17.6021,1.5563
5/12/2004,19.05,27.4609,10.9435,5.5435,18.6565,1.0696
5/13/2004,19.9128,28.0213,9.717,4.0385,13.5383,1.9468
5/14/2004,19.2766,27.7553,7,                    ,13.2383,1.0085
5/15/2004,20.2783,24.6891,9.9739,                    ,16.8022,2.213
5/16/2004,20.7766,27.1192,7.8404,                    ,15.5362,1.3383
5/17/2004,20.0064,27.5,6.1489,                    ,11.866,1.4574
5/18/2004,19.05,22.0083,7.9583,                    ,16.875,2.3937
5/19/2004,19.8625,27.3583,6.2437,                    ,15.9896,1.2542
5/20/2004,19.5917,27.7792,7.4125,2.4167,13.7792,1.6146
5/21/2004,20.1354,25.9312,8.4208,2.4792,15.9938,1.2562
5/22/2004,19.5354,28.5208,4.3083,2.1875,12.7708,1.2333
5/23/2004,18.3875,29.0208,5.4583,2.125,13.9167,1.1708
5/24/2004,19.275,29.2958,7.25,1.8125,12.7447,1.4167
5/25/2004,18.7396,29.6333,7.5333,2.0625,11.475,1.8313
5/26/2004,17.9149,29.8872,5.5255,2.0851,10.1447,1.0681
5/27/2004,17.65,29.2833,7.3479,2.7292,13.6562,1.3063
5/28/2004,18.0083,28.7854,6.5354,2.5,12.8354,1.0646
5/29/2004,17.9638,28.8468,6.7957,3.5532,14.2787,3.0277
5/30/2004,19.334,28.0128,8.9021,3.5957,15.2106,2.2447
5/31/2004,19.7432,28.3795,9.1455,3.0682,14.7227,1.8932
6/1/2004,18.5875,29.5875,5.1042,2.4167,11.0833,1.4562
6/2/2004,17.6938,27.3,6.7396,2.6042,16.3063,1.475
6/3/2004,19.125,28.0188,8.7812,2.1458,15.1417,1.2917
6/4/2004,20.3109,26.5652,10.2457,2.3261,14.8717,1.3522
6/5/2004,20.3021,27.5625,8.7042,2.4167,14.5063,1.5229
6/6/2004,19.4583,27.5083,5.4417,2.0417,12.6771,2.125
6/7/2004,18.0792,25.5604,6.2125,2.2083,14.2396,1.9021
6/8/2004,18.9396,                    ,8.3958,1.6875,19.3333,1.2437
6/9/2004,20.7792,                    ,11.0312,1.875,20.5687,1.3417
6/10/2004,21.8917,                    ,9.0875,1.3958,18.1063,1.0292
6/11/2004,21.4458,                    ,10.8062,1.6042,15.725,1.1104
6/12/2004,21.9187,                    ,11.8021,1.8542,15.2146,1.4583
6/13/2004,22.5348,                    ,11.8457,1.9348,16.2565,1.5348
6/14/2004,21.6167,                    ,8.5542,1.9167,17.75,2.3
6/15/2004,20.4233,                    ,6.1163,2.3095,19.5767,1.9767
6/16/2004,21.7809,27.6792,9.0936,1.4894,21.6617,0.7426
6/17/2004,22.8229,27.9167,8.7271,1.3542,22.0292,0.6167
6/18/2004,23.325,28.7917,4.2583,1.9583,19.1313,0.925
6/19/2004,22.3979,28.1042,4.1021,2.2766,20.0917,1.225
6/20/2004,23.3583,27.9729,6.7167,2.5625,17.1583,2.1792
6/21/2004,23.2043,25.9383,8.0511,3.1957,18.5128,1.9957
6/22/2004,23.1646,27.8438,4.95,1.7292,19.0125,1.6688
6/23/2004,22.7192,28.6021,4.1,1.9783,20.8404,1.3596
6/24/2004,23.4111,27.68,7.6756,2.0889,20.2933,1.0978
6/25/2004,24.0667,26.8458,7.5229,1.9375,19.9271,1.2375
6/26/2004,24.5213,27.3468,5.0511,2.5957,20.4426,1.1319
6/27/2004,24.7489,26.3511,5.1622,3.3556,18.6756,2.0378
6/28/2004,24.6667,26.5222,5.2511,4.3778,19.86,0.9956
6/29/2004,24.0021,28.5872,3.8191,3.5745,19.4979,0.966
6/30/2004,24.2705,26.8136,7.6273,3.8864,20.8,1.325
7/1/2004,24.64,25.9822,7.3822,5.2273,21.5822,1.3911
7/2/2004,24.1273,26.025,3.8045,5.5682,20.8068,1.4318
7/3/2004,24.0383,26.066,5.583,7.413,21.2362,1.1
7/4/2004,24.8383,25.5255,7.5319,7.617,21.7234,1.166
7/5/2004,24.6723,24.0426,4.8787,6.881,20.9,1.8085
7/6/2004,24.0435,24.863,4.0174,9.3333,22.6435,0.913
7/7/2004,24.8977,24.4864,6.4545,9.8636,21.5364,1.1114
7/8/2004,25.4,26.2733,4.9089,7.2727,20.3111,1.1822
7/9/2004,25.3106,27.3383,4.8426,13.3261,23.0043,1.7617
7/10/2004,26.1022,26.7044,6.2413,7.0444,21.7913,1.3935
